GeneSymbol	Gene ID (Biomart)	log2FC	Significance
CCND2-AS1	0	0.09813737280385038	0
CCND2	894	-0.059943799264800646	0
AC008012.1	0	0.0	0
TIGAR	57103	0.001400568163290039	0
AC006122.1	0	0.057500716235399985	0
FGF23	8074	-0.08783529916176924	0
FGF6	2251	0.0	0
C12orf4	57102	-0.13406970708349064	1
RAD51AP1	10635	0.09428157674599014	0
DYRK4	8798	0.06495757377517108	0
AC005832.2	0	0.0	0
AKAP3	10566	0.05397463938230018	0
AC005832.3	0	0.07929883700447071	0
NDUFA9	0	-0.15417239682165018	0
AC005833.1	0	0.11716477815332027	0
GAU1	101929549	0.0	0
GALNT8	26290	-0.025338634012350703	0
AC006063.1	0	0.039979793830299926	0
AC005906.2	0	-0.07832929532508981	0
KCNA1	3736	-0.0001848543722999807	0
AC005906.1	0	-0.06223892064009995	0
KCNA5	3741	0.0865060324706004	0
LINC02443	0	0.03446754553448006	0
AC006206.2	0	0.09029624075673048	0
AC006206.1	0	-0.024500940754480283	0
AC007848.2	0	0.0	0
AC007848.1	0	0.09232008532216973	0
NTF3	4908	0.16185590695434016	0
ANO2	57101	0.1233544094176997	0
VWF	7450	-0.08247884126673011	0
AC005845.1	0	0.0	0
CD9	928	-0.012315498838069594	0
RF00019	0	0.0	0
ATP5MFP5	0	0.06528675110415971	0
PLEKHG6	55200	-0.0015281958238606563	0
TNFRSF1A	7132	-0.0424971108569796	0
RN7SL391P	0	0.0	0
SCNN1A	6337	-0.03684689533753005	0
LTBR	4055	-0.08998215488702055	0
AC005840.2	0	0.05505746562462033	0
AC005840.1	0	-0.14025521837681065	0
SRP14P1	0	-0.16874125257186012	0
CD27-AS1	0	0.34878531845323035	1
CD27	939	0.09187852711097921	0
TAPBPL	55080	0.14536812326715065	0
VAMP1	6843	-0.09341756975964977	0
AC005840.4	0	0.07144438914219009	0
AC005840.3	0	0.08558233942533011	0
MRPL51	51258	-0.07768547561600059	0
NCAPD2	0	-0.03332505338550007	0
SCARNA10	692148	0.026115022674540356	0
AC006064.3	0	0.21041010156640994	0
GAPDH	2597	-0.02511000797730034	0
AC006064.4	0	0.046340942890879866	0
IFFO1	25900	-0.11156472827896025	0
AC006064.1	0	0.09063039973848053	0
NOP2	4839	-0.16965349075957992	0
CHD4	1108	-0.020845652631770406	0
AC006064.2	0	-0.02557774513160016	0
SCARNA11	677780	0.10361371781374995	0
LPAR5	57121	0.06706346497077043	0
ACRBP	0	0.10394089695571918	0
ING4	51147	0.03184873173409919	0
AC125494.1	0	0.0702541039037099	0
ZNF384	171017	-0.08574361926470075	0
PIANP	196500	0.15276527651498917	1
RNU6-781P	0	-0.030345192536089804	0
COPS7A	50813	0.01725054915005053	0
AC125494.2	0	0.02753804753280953	0
MLF2	8079	-0.13171985032360034	1
PTMS	5763	0.016115829398700043	0
LAG3	3902	-0.10163346156098019	0
CD4	920	0.2542721565770698	1
GPR162	27239	0.393542467132761	1
P3H3	0	0.13678973328399913	1
GNB3	2784	0.040340811270908716	0
CDCA3	83461	0.018089419825789932	0
USP5	8078	-0.08955975605340072	0
TPI1	7167	0.12936748989819868	1
SPSB2	84727	-0.08457979947664018	0
RPL13P5	0	0.06416437247729956	0
LRRC23	10233	0.18405220375953046	0
DSTNP2	171220	0.005306960348299583	0
U47924.3	0	0.09503668882461014	0
ENO2	2026	0.34187505972449905	1
ATN1	1822	-0.10212588623359942	0
C12orf57	113246	-0.026538851165199162	0
U47924.2	0	-0.07128982437869968	0
RNU7-1	100147744	0.03224345939991036	0
PTPN6	5777	-0.006433819083000003	0
PHB2	11331	0.0650843436400006	0
SCARNA12	677777	0.11927173834518978	0
EMG1	0	-0.06842944109935978	0
LPCAT3	10162	-0.1183597577008193	0
C1S	716	-0.0990068923101104	0
AC006512.1	0	-0.005580215999620108	0
C1R	715	0.10614146012505987	0
C1RL	51279	0.22389053258130076	1
C1RL-AS1	283314	0.29726649113049053	1
RBP5	83758	0.048283537551079725	0
RNU6-485P	0	0.0	0
AC018653.3	0	0.0674077511132598	0
CLSTN3	9746	-0.022064302994600382	0
AC018653.1	0	-0.1413555877326793	0
PEX5	5830	-0.07324473704839995	0
CD163L1	283316	-0.03758685569429954	0
AC131206.1	0	-0.1706505721545799	0
CD163	9332	-0.03955283775851015	0
GAPDHP31	0	0.0	0
NIFKP3	0	0.0	0
AC006927.1	0	-0.02668151066572033	0
AC006927.5	0	0.05000427942843011	0
GDF3	9573	-0.10901155360849035	0
CLEC4C	170482	0.0	0
NANOG	79923	-0.002510819394050401	0
SLC2A14	144195	0.022062717430689993	0
RF00019	0	0.031023270439080264	0
RF00017	0	0.0	0
AC006517.1	0	0.0	0
NANOGP1	0	0.03224345939991036	0
SLC2A3	6515	0.16997469149220024	1
RF00019	0	-0.0034107628493700304	0
AC006511.1	0	0.0	0
AC006511.4	0	-0.02232202394742	0
HSPD1P12	0	0.04297262364345045	0
AC006511.2	0	-0.07341051501988005	0
FOXJ2	55810	-0.09933082192321052	0
C3AR1	719	-0.031893728104000374	0
NECAP1	0	-0.05694487736531961	0
AC006511.3	0	0.07496022661876989	0
AC006511.5	0	0.04521783108686961	0
CLEC4A	50856	0.12291947378529056	0
ZNF705A	440077	0.0	0
FAM66C	0	0.04094018081032935	0
DEFB109F	0	0.0	0
AC092111.2	0	0.07636375479241941	0
AC092111.1	0	-0.09659210916240024	0
FAM90A1	55138	0.028135299174690154	0
ALG1L10P	0	0.046893290896369955	0
FAM86FP	0	0.019264955300640096	0
LINC02449	101927905	0.1088072298899796	0
ENPP7P5	0	0.0	0
LINC00937	389634	-0.07319017626759994	0
AC092745.2	0	0.006551593081120188	0
AC092745.1	0	0.06209389613351046	0
AC092745.3	0	0.07013387811521987	0
RPS3AP43	0	-0.04203879169071989	0
AC092865.1	0	-0.02640092732371979	0
SUPT4H1P2	0	-0.0003514510013395977	0
HADHAP2	0	0.15211792244881028	0
MFAP5	8076	0.04237108450339022	0
RIMKLB	57494	0.08185560144729997	0
RPSAP51	0	-0.03142920978419017	0
A2ML1-AS1	0	-0.02575241602527978	0
AC092490.1	0	-0.030010210316879338	0
A2ML1	144568	0.0654916044061098	0
AC006581.2	0	-0.12942741413979952	0
PHC1	1911	-0.15368608748670098	1
M6PR	4074	-0.03406550717379986	0
KLRG1	10219	0.017287873312350044	0
HNRNPA1P34	0	-0.03133112046613018	0
VDAC2P2	0	-0.14110301112228996	0
LINC00612	253128	-0.09328869443459009	0
A2M-AS1	144571	0.12896998335431054	0
A2M	2	0.21472093050180163	0
KRT17P8	0	-0.04498170112709943	0
BTG1P1	0	-0.04565752738955009	0
PZP	5858	-0.0910801249129305	0
TPT1P12	0	0.032100154598750485	0
A2MP1	3	0.02715552369931018	0
MIR1244-3	0	0.013432094421060192	0
PTMAP4	0	-0.07263977513750053	0
LINC00987	100499405	0.008703929033359259	0
AC010175.1	0	0.07462650636193047	0
AC009533.1	0	0.1645787828259806	1
RF00072	0	0.0	0
LINC02367	101930452	0.07620376259670003	0
AC141557.1	0	0.03173560752237048	0
AC141557.2	0	0.0	0
DDX12P	0	0.03927679295674125	0
AC092821.3	0	-0.006514720525919948	0
AC092821.1	0	-0.11762127145997958	0
AC092821.2	0	0.03568368502034058	0
GOT2P3	0	0.08798018671587027	0
AC010186.4	0	0.0015944981675497516	0
AC010186.1	105369728	-0.03245810327408982	0
AC010186.2	374443	0.07379375085535944	0
AC010186.3	0	-0.057419094701340434	0
CLEC2D	29121	-0.002430995970289729	0
LINC02390	0	0.012185235361339863	0
CD69	969	0.0	0
KLRF1	51348	0.007970283824939806	0
CLEC2B	9976	0.03644191437212019	0
CLEC2A	387836	-0.038457691904299374	0
LINC02470	100506159	-0.02668151066572033	0
CLEC12A-AS1	400002	0.0	0
CLEC9A	283420	0.0	0
CLEC1A	51267	-0.027911703603839655	0
HNRNPABP1	0	-0.08886206545220965	0
CLEC7A	64581	0.03210995847172082	0
OLR1	4973	0.0	0
GABARAPL1	23710	0.06342873350552125	0
KLRD1	3824	0.06668421256235035	0
LINC02617	0	0.06987592543063048	0
LINC02598	0	0.027506974700640008	0
AC022075.1	101928100	-0.0028382178354497967	0
KLRC3	3823	0.03465179449066014	0
KLRC1	3821	0.02755049092397055	0
EIF2S3B	255308	0.03869391447980952	0
KLRA1P	0	0.21002220572087982	1
MAGOHB	55110	0.039965783477599715	0
STYK1	55359	0.17725313259136044	0
YBX3	8531	0.020738366961220223	0
LINC02366	101928162	0.03224345939991036	0
TAS2R7	50837	-0.030419752770630026	0
TAS2R8	50836	-0.03134599086813061	0
TAS2R9	50835	0.01100579152937975	0
PRH1	5554	-0.009470829013930704	0
TAS2R10	50839	0.001318051973860257	0
AC006518.1	0	0.0021711180340497904	0
PRR4	5554	-0.04132308618381053	0
AC006518.2	0	-0.03402592672932947	0
TAS2R13	50838	-0.004029361648809626	0
PRH2	5555	-0.057748379026500096	0
TAS2R14	50840	0.05002027364846029	0
TAS2R15P	0	-0.14758967633185982	0
TAS2R50	0	-0.0016479780901796914	0
TAS2R20	259295	0.10612840564231973	0
TAS2R19	0	0.19072761272603067	0
TAS2R31	259290	0.13562562410295964	0
TAS2R63P	0	0.058573761363059695	0
TAS2R46	259292	-0.08770854898542968	0
TAS2R64P	0	0.08711493085963973	0
TAS2R43	259289	0.10779132157237026	0
AC018630.1	0	0.0	0
TAS2R30	259293	-0.004694603430410282	0
AC134349.2	0	-0.03952516166113984	0
AC134349.1	0	0.1606009547729501	0
SMIM10L1	100129361	-0.18139545172549987	1
AC244131.1	0	-0.034434033288450294	0
PRB3	5544	-0.06449901121670987	0
PRB4	5545	0.02755049092397055	0
AC078950.1	0	0.0	0
HIGD1AP8	0	0.05799705332019034	0
AC007450.4	0	-0.024007214380410424	0
DDX55P1	0	0.04865868503433024	0
AC007450.1	0	-0.01214826402186997	0
RNU7-60P	0	0.029993741534750207	0
LINC01252	338817	0.05286756790380043	0
ETV6	2120	-0.07464113967524888	0
BCL2L14	79370	0.21498881716332985	1
PTMAP9	0	-0.04713777638310024	0
LRP6	4040	-0.019543907042599784	0
AC007537.1	0	-0.021238594436909786	0
MANSC1	54682	-0.14748877833647	0
LOH12CR2	503693	0.1428342035519501	0
BORCS5	118426	0.1005111689141085	0
AC007619.2	0	0.0	0
DUSP16	80824	0.010766245050799483	0
AC007619.1	0	-0.07848636668429076	0
CREBL2	0	-0.03186960223172086	0
RPL21P136	0	0.0035835304215803276	0
AC008115.4	0	-0.07815898991499992	0
GPR19	2842	0.03498017785366159	0
AC008115.2	0	-0.07781273637013975	0
CDKN1B	1027	0.1669794345702016	1
AC008115.3	0	-0.006854001992030234	0
AC008115.1	0	0.032100154598750485	0
APOLD1	81575	0.1347777181237415	0
MIR613	693198	-0.02668151066572033	0
DDX47	51202	-0.04246139392887027	0
AC007215.1	0	-0.047048225254399334	0
AC007688.1	0	0.027795514014860245	0
RPL13AP20	387841	0.1934687538538098	0
GPRC5A	9052	-0.0024864391467795954	0
GPRC5D-AS1	100506314	0.0	0
GPRC5D	55507	-0.03314507319319926	0
HEBP1	50865	0.13977979787959072	0
HTR7P1	93164	0.057046296663710194	0
AC023790.2	0	0.010016235716849842	0
FAM234B	0	0.1676199220046506	1
GSG1	83445	-0.03814326120734002	0
EMP1	2012	0.19961097790606974	0
GRIN2B	2904	0.2657168293209491	0
AC007527.2	0	-0.03133112046613018	0
GNAI2P1	0	-0.03133112046613018	0
RPL30P11	0	0.02246118987361978	0
ATF7IP	55729	-0.002488550224599706	0
PLBD1	79887	-0.022775082787079626	0
PLBD1-AS1	0	0.00039374765503996656	0
GUCY2C	2984	0.02755049092397055	0
AC010168.1	0	0.0	0
AC010168.2	0	0.14164668335944075	0
HIST4H4	121504	0.10006187381073062	0
H2AFJ	55766	0.16907754255545004	0
WBP11	51729	-0.0558250916537002	0
C12orf60	144608	0.15405915176518992	0
SMCO3	440087	0.018107513418670784	0
AC007655.2	0	0.03866190781479961	0
ART4	420	0.0	0
AC007655.1	0	0.0	0
MGP	4256	-0.02532640478939996	0
ERP27	121506	0.010413403515999953	0
ARHGDIB	397	-0.1419800233747699	0
AC020613.1	5149	0.031023270439080264	0
RERG	85004	-0.1689743819888001	0
RERG-IT1	0	-0.003161275528420049	0
METTL8P1	0	-0.030419752770630026	0
PTPRO	5800	-0.25328295190722017	1
AC092183.1	0	0.001754962062660681	0
EPS8	2059	0.10896014624380079	0
AC073651.1	0	-0.02668151066572033	0
STRAP	11171	-0.03647273872739909	0
DERA	51071	-0.06219834038915906	0
SLC15A5	729025	0.40943393109615034	0
MGST1	4257	0.531614123478299	1
SUPT16HP1	0	-0.022129229170699816	0
AC007552.1	0	0.0	0
LMO3	55885	0.2523830060526997	1
AC007552.2	0	0.020630343441990107	0
AC007529.2	0	-0.03267933473680973	0
AC023512.1	0	0.10887135580327012	0
EEF1A1P16	0	0.2265366207148496	0
TIMM17BP1	0	-0.042085850430479965	0
LINC02378	0	-0.021073176605919564	0
RERGL	0	0.1575904570712403	0
NDFIP1P1	0	-0.029248639872950122	0
PSMC1P9	0	-0.04195399772619979	0
RPL7P6	0	0.016882710762800457	0
PLEKHA5	54477	-0.059810695107149314	0
AC092828.1	0	0.00303840943473066	0
RN7SL67P	0	0.021705663882779724	0
AEBP2	121536	0.11754638067799128	0
PDCD5P1	0	-0.11277406342531027	0
EEF1A1P4	0	0.0009417200234898004	0
AC091805.1	0	-0.02967424772152949	0
RNU1-146P	0	0.0	0
AC024901.1	0	-0.033498824072060174	0
TCP1P3	0	-0.03722915198019017	0
LINC02398	0	-0.08853047322054053	0
AC129102.1	0	-0.031079478488280188	0
PDE3A	5139	0.12087552576239968	0
UBE2L2	0	0.0	0
AC112777.1	0	-0.03586882643461031	0
SLCO1C1	53919	0.06064424366380994	0
SLCO1B3	28234	0.006917054610510398	0
AC011604.2	115072896	0.0	0
SLCO1B7	0	0.0	0
AC022335.1	0	0.0	0
SLCO1B1	10599	0.038152249681600026	0
SLCO1A2	6579	0.08047043245123042	0
IAPP	3375	0.1256090337929594	0
PYROXD1	79912	-0.0024948021742599025	0
RECQL	5965	-0.1047419305842201	0
GOLT1B	51026	0.07015922139546049	0
SPX	80763	0.21527259606359017	0
GYS2	2998	-0.09639963887689973	0
AC010197.2	0	-0.1348940510904102	0
LDHB	3945	0.012707437961559265	0
KCNJ8	3764	0.09498278163178053	0
ABCC9	10060	0.44651344772603885	1
AC008250.1	0	-0.0068835423644797444	0
AC008250.2	0	0.032388345483360226	0
AC092862.1	0	0.0891481899471005	0
CMAS	0	0.06542107102151995	0
ST8SIA1	6489	0.07798688973769963	0
AC007671.1	0	-0.055647691468430516	0
SULT6B2P	0	-0.03187710266003929	0
C2CD5	9847	-0.02300071571249873	0
AC053513.1	0	0.009409678389419973	0
LRRC34P1	0	0.027506974700640008	0
AC087241.2	0	-0.06322484857014032	0
AC087241.1	0	-0.021019802834829626	0
AC087241.3	0	0.060834598757820046	0
ETNK1	55500	-0.12558811043230023	0
AC087241.4	0	0.0	0
AC084816.1	0	-0.022677234125199952	0
RPS27P22	0	0.0	0
SOX5	6660	0.07685877299480026	0
SOX5-AS1	101928471	-0.03133112046613018	0
KNOP1P1	0	-0.034434033288450294	0
AC087312.1	0	0.0	0
AC023796.1	0	0.0	0
BCAT1	586	0.13718954722379983	0
AC023796.2	0	-0.030419752770630026	0
AC026310.3	0	0.21208886161281004	0
AC026310.2	0	0.03635096323039999	0
C12orf77	196415	0.0	0
LRMP	4033	-0.07676234530365011	0
AC023510.1	0	0.030064067383670512	0
AC023510.2	0	0.02325895654471033	0
CASC1	55259	0.05436548675141051	0
ETFRF1	144363	0.05025563778573083	0
KRAS	3845	0.09266283118900098	0
AC092794.1	0	0.07024201151650988	0
AC092794.2	0	0.1824425436914403	0
AC087239.1	0	0.14543332104878015	0
LMNTD1	160492	-0.0008410418465798486	0
TDGP1	0	0.012600841685139308	0
AC019209.2	0	0.0	0
AC019209.1	0	0.03049007861955033	0
RASSF8-AS1	0	-0.005038077166580557	0
RASSF8	11228	0.1111252562815288	0
BHLHE41	79365	-0.12936362414246005	0
SSPN	8082	0.09407385468878005	0
AC022509.3	0	-0.006822572257190629	0
AC022509.2	0	0.062158769191300145	0
AC022509.1	0	0.027506974700640008	0
AC055720.1	0	0.0	0
ITPR2	3709	-0.09224852151767049	0
INTS13	55726	-0.1160784031363189	0
FGFR1OP2	26127	0.13240807557530943	0
TM7SF3	51768	0.014070540764400619	0
AC024896.1	0	-0.055746157560029985	0
MED21	9412	0.008815452436151006	0
AC092747.4	0	0.1644399922692399	0
C12orf71	728858	0.027506974700640008	0
AC092747.2	0	0.08242709143917004	0
STK38L	23012	-0.01520372353340882	0
ARNTL2	56938	-0.15148564621345084	0
SMCO2	341346	-0.029407293669099666	0
RARSP1	0	0.0	0
PPFIBP1	8496	0.08509597500468047	0
AC009509.1	0	0.0	0
REP15	387849	0.03607916766986019	0
AC009509.4	0	0.04088124175170993	0
HMGB1P49	0	-0.02710752190160015	0
AC009509.2	0	0.0	0
MRPS35	60488	-0.01439059061130088	0
RF00019	0	-0.06227709806461057	0
MANSC4	100287284	-0.012756465615330725	0
AC009511.2	0	0.03991669924208985	0
KLHL42	57542	-0.03584878976329975	0
AC009511.1	0	-0.0572201328934101	0
PTHLH	5744	0.09208139240639035	0
AC008011.2	0	0.0	0
CCDC91	55297	0.06780915594547032	0
AC022364.1	0	0.0474912946108601	0
AC022079.2	0	0.05919816261335953	0
AC022079.1	0	0.0	0
AC022081.1	0	0.0	0
FAR2	55711	0.13212152879196015	0
AC009318.4	0	0.06002994149171936	0
AC009318.1	100506606	0.0973098884896304	0
AC009318.3	0	0.07537064773292013	0
AC009318.2	0	0.05683721652995999	0
ERGIC2	51290	-0.029553157025230092	0
OVCH1-AS1	0	0.04534458863795976	0
OVCH1	341350	-0.01483721502799007	0
TMTC1	83857	0.08500883629660994	0
RPL21P99	0	0.03465179449066014	0
IPO8	10526	-0.13540220873220044	1
AC012673.1	0	-0.03378381701472044	0
CAPRIN2	65981	0.00710704124680106	0
AC010198.1	645485	-0.037403417586950205	0
AC010198.2	0	-0.007806935924260294	0
PPIAP44	0	-0.030419752770630026	0
TSPAN11	441631	-0.07487473624880003	0
AC008013.1	0	-0.012744212624520301	0
AC008013.2	0	-0.042253399024700045	0
DDX11-AS1	100506660	-0.05909589182233077	0
DDX11	1663	-0.05831723375630027	0
AC024940.2	0	0.2820343517187798	1
AC024940.3	0	0.13685024818949998	0
MREGP1	0	0.0	0
AC024940.6	0	0.03221782766933057	0
SINHCAF	58516	0.19050408991440015	1
AC024940.1	79857	-0.06783319796408005	0
LINC02387	101929027	0.008331420936090517	0
DENND5B	160518	-0.06062992847900084	0
AC068792.1	0	0.06680605514157012	0
DENND5B-AS1	100874249	0.09430544601073976	0
ETFBKMT	254013	0.07512581174220045	0
AMN1	196394	0.08784317094326077	0
STMN1P1	0	-0.07705471997527003	0
AC023157.3	0	0.14025045487205023	0
AC023157.2	0	-0.06821848734939007	0
AC023157.1	0	-0.03069610142514012	0
H3F3C	0	0.08185725348827955	0
LINC02422	0	0.0	0
RPL12P32	0	-0.0037806295421596303	0
RESF1	55196	-0.1339781978264991	1
AC016957.2	0	-0.02213465420254046	0
AC016957.1	0	-0.09577913327684939	0
AC048344.2	0	0.0	0
AC048344.3	0	0.026946438998300515	0
AC048344.1	0	-0.08870758437370974	0
BICD1	636	0.0004515030999989733	0
AC048344.4	0	-0.030870027609360307	0
AC026356.1	0	0.035452363370489515	0
AC026356.2	0	0.04135626222474009	0
FGD4	121512	0.01640506158048005	0
DNM1L	10059	-0.04822317583800029	0
AC084824.2	0	0.05111080401152979	0
RF00019	0	0.03465179449066014	0
AC084824.5	0	0.02433837113911963	0
AC084824.1	0	-0.0435369294269794	0
YARS2	51067	-0.09498969921307143	0
AC084824.3	0	0.024648812453670566	0
AC084824.4	0	0.0881816686652801	0
PKP2	5318	0.015424384442060735	0
AC087588.2	0	0.0	0
AC087588.1	0	0.0669811948820298	0
AC087311.1	0	-0.05532186602958955	0
SYT10	341359	-0.1566932177660405	0
AC023158.1	0	-0.08763988566404013	0
AC023158.2	0	0.03672249771412073	0
AC016956.1	0	-0.02668151066572033	0
AC024153.1	0	0.0	0
AC046130.1	0	-0.07155082666023027	0
ALG10	84920	0.02132830189470969	0
AC046130.2	0	0.11631745322681031	0
DUX4L27	0	0.0	0
AK6P1	0	0.027506974700640008	0
AK6P2	0	0.027506974700640008	0
TUBB8P5	0	-0.030419752770630026	0
NF1P12	0	-0.0008410418465798486	0
ALG10B	144245	0.1555268044807505	0
CPNE8	144402	0.3969178636285502	1
CPNE8-AS1	0	0.14061327703698012	0
LINC02406	0	0.029993741534750207	0
KIF21A	55605	0.10612688567409911	1
AC121334.1	0	-0.02532640478939996	0
ABCD2	225	-0.06849656961726058	0
C12orf40	283461	0.0	0
SLC2A13	114134	0.08938821037867051	0
RF00414	0	0.06259023321829993	0
RPL30P13	0	-0.030419752770630026	0
LINC02471	0	-0.03142920978419017	0
AC079630.1	0	0.029008872465830393	0
LRRK2	120892	0.09225650808402985	0
MUC19	283463	-0.034536661796980006	0
CNTN1	1272	0.1415264483657701	0
PDZRN4	29951	0.18802971067640062	0
AC090630.1	0	-0.0034107628493700304	0
AC023513.1	0	-0.030345192536089804	0
GXYLT1	283464	-0.028867044100328698	0
YAF2	10138	0.1529291469872298	0
PPHLN1	51535	-0.11738086839359951	1
AC020629.1	0	0.056954891927209594	0
ZCRB1	0	-0.10384242512150976	0
MIR7851	102467003	0.019268475251269734	0
AC079684.1	0	0.014224359557959865	0
RNU6-249P	0	-0.02532640478939996	0
AC079601.2	0	-0.05625776968686047	0
RF00019	0	-0.005297554867439658	0
PRICKLE1	144165	-0.10481646479564954	0
AC079601.1	0	-0.15369640483203018	0
AC079600.1	0	0.02755049092397055	0
LINC02451	105369738	-0.03133112046613018	0
RPS27P21	0	-0.056206266551700246	0
LINC02450	105369739	0.004667336745350248	0
AC012038.1	0	0.029993741534750207	0
ADAMTS20	80070	0.1223853906105008	0
AC090525.2	0	0.027506974700640008	0
EEF1A1P17	0	-0.05245689493287031	0
PUS7L	83448	0.023545143742879304	0
IRAK4	51135	-0.08004037042407042	0
TWF1	5756	-0.07098513081482949	0
TMEM117	84216	0.043211349027779455	0
AC025030.1	0	0.031023270439080264	0
AC025253.1	0	0.04019984856098002	0
NELL2	4753	0.07690033462970014	0
DBX2	440097	0.006769506424189942	0
RACGAP1P	0	-0.05673767670432994	0
PLEKHA8P1	51054	-0.10917480152656989	0
ANO6	196527	0.02182637765233153	0
AC063924.1	0	-0.061676313002229755	0
AC079950.1	0	-0.06904560409306981	0
AC008124.1	0	0.12682934485700947	0
ARID2	196528	-0.0821611418404995	0
AC009464.1	0	-0.0549319079443098	0
RN7SL246P	0	-0.043956330784549635	0
SCAF11	9169	0.028417013634701505	0
SLC38A1	81539	0.048442920367699926	0
AC025031.3	0	0.02755049092397055	0
SLC38A2	54407	-0.11884962766700014	1
AC025031.2	0	0.032100154598750485	0
AC008014.1	0	0.055004830274329564	0
AC025031.4	0	0.08010677829416046	0
AC025031.5	0	-0.10575750113591997	0
AC008035.1	0	-0.09440515876932043	0
SLC38A4	55089	-0.16609343939726973	0
AC079906.1	0	0.0006709448145603147	0
AMIGO2	347902	0.09315133193573022	0
PCED1B	91523	0.047654498866410044	0
MIR4698	100616486	0.0	0
PCED1B-AS1	100233209	-0.022014173920370084	0
AC008083.2	0	-0.04296932942525	0
RPAP3	0	-0.0040838460970089585	0
AC004241.3	0	-0.05407822097133952	0
AC004241.1	0	-0.04978469970001065	0
ENDOU	8909	0.03740713323005007	0
AC004241.5	0	-0.03142920978419017	0
AC004241.2	0	-0.013889831020609478	0
RAPGEF3	10411	0.20986204067313974	0
SLC48A1	55652	-0.14573402193055074	1
AC004241.4	0	0.0236065362550697	0
HDAC7	51564	0.027279130614600078	0
AC004466.1	0	0.03473424833286032	0
AC004466.3	0	-0.024838177194889788	0
AC004466.2	0	0.1688940758032702	0
LINC02354	0	0.0	0
VDR	7421	-0.12532432917940994	0
AC121338.2	0	0.05268571924853038	0
AC004801.7	0	-0.030419752770630026	0
TMEM106C	79022	-0.07216970563659864	0
COL2A1	1280	0.5689131545570998	1
AC004801.5	0	0.0	0
AC004801.4	0	-0.02532640478939996	0
AC004801.3	0	-0.034434033288450294	0
AC004801.6	0	-0.04696779336937951	0
SENP1	29843	-0.0523719407622103	0
AC004801.2	0	-0.13440892000369953	0
AC004801.1	0	0.0	0
PFKM	5213	0.1030398151497991	1
MIR6505	0	0.08496020393089943	0
ASB8	140461	-0.1306956851827703	0
AC074029.3	0	-0.07610065718086023	0
AC074029.2	0	0.03034347283066019	0
PHBP18	0	-0.0050736981804595516	0
CCDC184	387856	0.21633895255839874	1
AC074029.4	0	0.0012202685182298723	0
AC024257.3	0	0.12285536549484988	0
OR10AD1	121275	-0.06223892064009995	0
AC024257.1	0	0.03465179449066014	0
AC024257.5	0	0.007345651542859599	0
AC024257.2	0	0.038924574902050146	0
ZNF641	121274	-0.01388997786042978	0
AC090115.1	0	0.01978272618544974	0
AC024257.4	0	0.05072119900463079	0
OR8T1P	0	-0.030345192536089804	0
ANP32D	23519	-0.1499741685908793	0
C12orf54	121273	-0.025349313164300113	0
AC089987.1	0	-0.02535319702027028	0
OR8S1	341568	-0.05710126343635036	0
LALBA	0	0.000349731295909983	0
OR11M1P	0	-0.0025698694024898217	0
KANSL2	54934	-0.040085766833819036	0
SNORA2C	677815	-0.025724477613610297	0
MIR1291	100302221	-0.030419752770630026	0
SNORA2A	677793	0.011313873065390112	0
SNORA2B	677794	-0.07695145369416956	0
CCNT1	904	-0.027312546279899763	0
AC117498.1	0	-0.026989360692770248	0
ADCY6	112	0.06931353587279965	0
MIR4701	0	-0.04064982806024986	0
AC117498.2	100506125	0.12203682049594011	0
AC117498.3	0	-0.0806080205997004	0
CACNB3	784	-0.028934971130599507	0
DDX23	9416	-0.16267522629279974	1
RND1	27289	0.1593521506151303	0
AC073610.1	0	-0.059543142137629346	0
AC073610.3	0	-0.14090317384109952	0
CCDC65	85478	-0.045228149050500654	0
FKBP11	51303	-0.0799976165096794	0
ARF3	377	-0.10888323586739901	1
WNT10B	7480	-0.05688779195443949	0
WNT1	7471	-0.034125822078259205	0
DDN	23109	-0.19224134411263005	0
DDN-AS1	0	-0.08993586184478986	0
PRKAG1	5571	-0.19823218602473958	1
KMT2D	8085	-0.1440071197670001	0
RHEBL1	121268	0.07560987878679004	0
AC011603.4	0	-0.02532640478939996	0
DHH	50846	0.08790493346683004	0
AC011603.1	0	-0.02151783683556996	0
LMBR1L	55716	-0.1698555634055996	1
TUBA1B	0	0.01433586588879976	0
AC011603.2	0	0.055950834650800196	0
TUBA1A	7846	0.00016705992070242814	0
TUBA1C	84790	0.6143123686162504	1
RF00017	0	0.031023270439080264	0
AC010173.1	0	0.13757092898948997	0
AC125611.3	0	0.016478539770029776	0
AC125611.4	101927267	-0.04902150094117985	0
PRPH	5630	0.22604953832709995	0
TROAP	10024	0.023972379312128922	0
C1QL4	338761	0.316722200317189	1
DNAJC22	79962	0.18641971940142987	0
SPATS2	65244	-0.042163326100300935	0
AC125611.2	0	-0.07961481712561991	0
KCNH3	23416	0.061192046176279824	0
MCRS1	10445	-0.04619737655979961	0
PRPF40B	25766	0.01978266215957092	0
AC020612.3	0	0.01448251366301978	0
FAM186B	84070	0.12855700297145045	0
RNU6-834P	0	-0.0363530720259595	0
POLR2KP1	0	-0.04356212349747057	0
AC020612.1	0	-0.04530448812375987	0
HIGD1AP9	0	0.07366900369992013	0
FMNL3	91010	-0.1125235875933015	1
TMBIM6	7009	-0.0457437555936	0
NCKAP5L	57701	0.025649971407700534	0
