GeneSymbol	Gene ID (Biomart)	log2FC	Significance
GTF2H3	2967	-0.009782644331210122	0
AC117503.3	0	0.004281539736689766	0
AC117503.2	0	0.0406215161826502	0
TCTN2	79867	-0.015804228272211063	0
AC117503.1	0	-0.0661328260230798	0
ATP6V0A2	23545	0.01782751122683912	0
AC117503.4	0	0.06023041868732992	0
DNAH10	196385	-0.02528714489800965	0
CCDC92	80212	0.030559224585690714	0
DNAH10OS	0	0.03120292497288979	0
AC068790.7	0	-0.021233069357830203	0
AC068790.4	0	-0.05117836748712001	0
AC068790.3	0	0.07971955610470971	0
AC068790.2	0	0.03862620449437948	0
AC068790.5	0	-0.08600074888111031	0
AC068790.6	0	0.025888684753770264	0
ZNF664	144348	0.010618800603799272	0
RFLNA	100533183	-0.002052210806790633	0
AC068790.9	0	-0.00776162739821995	0
AC026358.1	0	0.05315692541902983	0
NCOR2	9612	0.05319036898080043	0
MIR6880	0	-0.055746157560029985	0
AC073592.7	0	0.028534175774700188	0
AC073592.6	0	-0.03142920978419017	0
AC073592.2	0	0.0	0
SCARB1	949	-0.027395995774620374	0
UBC	0	-0.02291256068289904	0
MIR5188	100847004	0.02901592632094996	0
RPL22P19	0	-0.015980798237650085	0
DHX37	57647	-0.022862225321620855	0
BRI3BP	140707	0.011665446446789574	0
THRIL	102659353	0.033512876713300166	0
AC122688.1	0	0.0	0
AACS	65985	-0.03423646021946958	0
AC122688.3	0	0.004603330899120017	0
TMEM132B	114795	0.07479543630249985	0
AC093028.1	0	0.04468134241800037	0
LINC00939	400084	-0.010902868985660064	0
AC005186.1	0	-0.014733620349050014	0
LINC02359	0	0.0	0
AC007368.1	101927531	0.046612105227519685	0
AC007368.2	0	0.0	0
LINC02347	100128554	-0.05567159732548976	0
AC006065.4	100996671	-0.030419752770630026	0
LINC00943	100507206	-0.07163199915175955	0
AC079949.2	0	-0.04296435909613017	0
AC068787.1	0	-0.037694126697989994	0
AC025252.2	0	0.0954359134303795	0
TMEM132C	92293	0.01393756101736976	0
AC061709.3	0	0.030387927398249914	0
SLC15A4	121260	-0.03302207496022014	0
AC108704.2	0	-0.07263553453343974	0
AC108704.1	0	0.03903201752113983	0
GLT1D1	144423	0.03847255045827058	0
AC069262.1	0	0.0	0
NLRP9P1	0	0.026526527660370114	0
TMEM132D	0	-0.0994176959424804	0
AC130404.1	0	0.0	0
AC055717.3	0	0.04436744486512012	0
AC055717.1	0	0.05620631029252987	0
AC055717.2	0	-0.01972822334613067	0
LINC02418	0	0.0043732442737898225	0
LINC02419	0	0.009354157329670265	0
AC026336.4	0	0.0	0
FZD10-AS1	440119	-0.020141170940000563	0
AC026336.5	0	0.0	0
FZD10	11211	-0.012289351861500819	0
AC026336.2	0	0.0540275819760101	0
PIWIL1	9271	-0.031893728104000374	0
RIMBP2	23504	0.013255075537241368	0
AC063926.1	0	-0.04290471529845963	0
AC063926.3	0	-0.03133112046613018	0
AC063926.2	0	0.05517047134243036	0
AC073912.3	0	0.031214492366379964	0
STX2	2054	-0.05706743357887056	0
AC073912.2	0	0.10914554513715036	0
RNU6-1077P	0	0.0	0
RAN	5901	-0.00499689943380055	0
ADGRD1	283383	0.005121226678180157	0
AC073862.3	0	0.0	0
AC073862.5	0	0.05940385371919987	0
AC078925.4	0	0.0	0
AC078925.2	0	0.0047039488742299795	0
AC078925.3	0	-0.003316728232870325	0
AC078925.1	0	0.0	0
LINC01257	116437	-0.08747687002393079	0
AC126564.1	0	0.031411977557749715	0
RPS6P20	0	0.0	0
LINC02415	0	-0.004228095928370479	0
LINC02370	0	-0.028098413974340097	0
AC140118.1	0	0.013947692094490094	0
AC073578.4	0	0.012435556954080162	0
AC073578.2	0	-0.02550855277509978	0
AC073578.1	0	-0.030345192536089804	0
AC117500.5	0	-0.00754305183325954	0
AC117500.3	0	-0.1300908875345801	0
AC117500.1	0	-0.034434033288450294	0
SFSWAP	6433	-0.05367300838879885	0
RNU6-1017P	0	-0.03142920978419017	0
MMP17	4326	0.05542928420034876	0
AC131009.2	0	-0.031075591302779593	0
ULK1	8408	0.0267591953815991	0
AC131009.4	0	0.058239990989230606	0
AC131009.1	0	0.1565104424741799	0
PUS1	80324	-0.02294282259244973	0
AC131009.3	0	0.04636604862938043	0
EP400	57634	-0.011492544165600194	0
SNORA49	677829	-0.0311701373803297	0
AC137590.1	0	-0.034271211612839636	0
AC137590.2	0	0.030387927398249914	0
EP400P1	0	-0.016164450853709766	0
DDX51	317781	-0.03945685260558918	0
NOC4L	79050	0.0016982737914297275	0
AC138466.3	0	-0.033144589442310135	0
LINC02361	100996246	0.1452390191671098	0
AC138466.1	0	0.0	0
GALNT9	50614	0.08459405781381069	0
AC138466.4	0	-0.03133112046613018	0
AC148477.3	0	0.0	0
AC148477.2	0	0.0	0
AC148477.5	0	-0.046037375388709556	0
AC148477.4	0	0.009096967029689651	0
AC148477.1	0	0.13976722726965995	0
AC148477.7	0	0.007797442336969773	0
AC148477.10	0	0.03092371741645028	0
AC148477.6	0	0.0	0
AC148477.9	0	0.0	0
AC148476.1	0	0.06200729211971012	0
AC079031.1	0	0.02901592632094996	0
FBRSL1	57666	0.05907122601499992	0
AC131212.3	0	-0.11699883315449977	0
AC131212.2	0	-0.08578090799849036	0
MIR6763	0	0.012027218408499962	0
AC131212.1	0	-0.04539913594596978	0
LRCOL1	100507055	-0.04981587003937005	0
P2RX2	22953	-0.031893728104000374	0
AC131212.4	0	-0.17296195462413966	0
POLE	5426	-0.03723053069660054	0
PXMP2	5827	-0.009843339141929697	0
AC135586.2	0	0.0	0
PGAM5	192111	-0.032315187687959934	0
RNA5SP379	0	0.00042151387203936963	0
ANKLE2	23141	-0.024039429431200077	0
GOLGA3	2802	-0.0006983757767997645	0
CHFR	55743	0.007302070533230065	0
RPS11P5	0	-0.009386842263739759	0
AC127070.4	0	0.1228525735741206	0
AC127070.1	101928530	0.017943919787759555	0
AC127070.3	0	0.0287569767433995	0
AC127070.2	0	0.14492137048348042	0
ZNF605	100289635	-0.0019770110329009327	0
ZNF26	7574	-0.016495640410511214	0
AC073911.1	101928597	0.02918172113774986	0
PTP4A1P2	0	-0.06111554395416974	0
ZNF84	7637	0.0034225144391992757	0
AC073911.2	0	0.027308593280020332	0
AC073911.3	0	-0.06808510196170037	0
ZNF140	7699	0.04511319667468072	0
ZNF891	101060200	0.035253648636111024	0
AC026786.2	0	0.0720999915962004	0
RPL23AP67	0	0.016759703387910108	0
ZNF10	7556	0.016492855361340375	0
ZNF268	10795	0.022353166106100275	0
AL356585.2	0	-0.08335626814769004	0
KMT5AP1	0	-0.0378554228625303	0
FEM1AP4	0	0.0017766197483597423	0
TERF1P5	0	0.013666713745410064	0
FAM207BP	0	-0.014652082022419854	0
RHOT1P3	0	0.02740510138939012	0
SNX19P2	0	-0.08149218692380966	0
PHF2P2	0	0.08896788044462944	0
TUBA3C	0	0.0	0
PSPC1P1	0	0.08771582846823023	0
ANKRD26P3	100101938	0.0	0
MRPL3P1	0	-0.11707414948696027	0
PARP4P2	0	4.970329119835526e-06	0
CCNQP3	0	-0.03142920978419017	0
AL356259.1	0	0.0	0
TPTE2	93492	-0.024901775887479438	0
CYCSP32	0	0.0	0
MRPS31P2	0	0.04459517399275992	0
ESRRAP1	0	-0.007730794712950129	0
CASC4P1	0	0.03275133125450935	0
MPHOSPH8	0	-0.027289994627899716	0
PSPC1-AS2	0	0.030750106414360268	0
PSPC1	55269	-0.02316443732209983	0
RN7SL166P	0	-0.001329266215139846	0
ST6GALNAC4P1	0	0.0891352068746798	0
ZMYM5	9205	0.019815318812201	0
AL355001.2	0	0.009509919520310106	0
ZMYM2	7750	0.012776064427299616	0
AL138688.2	0	-0.0347667566865999	0
LINC01072	0	0.0	0
GJA3	2700	0.12011742186014995	0
GJB2	2706	0.0	0
GJB6	10804	0.0	0
CRYL1	51084	-0.00047785658838961353	0
AL590096.1	0	-0.033384253786520546	0
IFT88	8100	-0.05333609795945904	0
SLC35E1P1	0	0.04844373050394957	0
RNU2-7P	0	-0.07848388254084071	0
AL161772.1	0	0.06376049016965002	0
IL17D	53342	0.012268961133580447	0
AL512652.2	0	0.014864521920570084	0
EEF1AKMT1	221143	-0.07417959707088961	0
RANP8	0	-0.03002012722136982	0
AL512652.1	0	-0.07382275097018987	0
XPO4	64328	0.026157703903200158	0
CNOT4P1	0	-0.030419752770630026	0
HNRNPA1P30	101930748	0.0	0
RPSAP54	0	-0.09383784626573011	0
LATS2	26524	-0.04997569092948062	0
RPS12P23	0	0.05828569153177021	0
RF00086	0	0.031214492366379964	0
SAP18	10284	-0.04464094814439967	0
SKA3	221150	-0.06009803871618935	0
MRPL57	78988	0.02905226481690093	0
LINC01046	0	0.0	0
ESRRAP2	105370105	-0.03133112046613018	0
AL158032.2	0	0.02944137020641069	0
MIPEPP3	0	0.022623816166009725	0
LINC00539	0	-0.017478532299319838	0
GRK6P1	0	-0.06728447134721982	0
GAPDHP52	0	-0.0809856419239603	0
ZDHHC20	253832	-0.009107343900300435	0
ZDHHC20-IT1	0	0.06770198535881988	0
HIST1H2BPS3	0	-0.02561472564406042	0
MICU2	221154	-0.022012484899049056	0
FNTAP2	0	-0.031893728104000374	0
RPS7P10	0	-0.0686116315011196	0
FGF9	2254	0.008780206745271357	0
AL136962.1	100506622	0.02740510138939012	0
FTH1P7	0	0.09671603230015968	0
IPMKP1	0	0.00046962526590998976	0
RFESDP1	0	0.0	0
LINC00621	0	-0.038668457451580096	0
BASP1P1	0	-0.004375655929240274	0
NUS1P2	0	-0.0008625114165994319	0
AL157931.1	0	-0.08703597238396021	0
AL157931.2	0	0.056597089604130346	0
SGCG	6445	0.05651927628392972	0
TATDN2P3	0	0.009498152508729873	0
SACS	26278	0.0289591088491008	0
SACS-AS1	100506680	0.0	0
LINC00327	100506697	-0.013259460255580002	0
TNFRSF19	55504	0.0696834063629499	0
MIPEP	4285	-0.0741668548277108	0
MTCO3P2	0	0.0	0
PCOTH	542767	-0.020024928789979413	0
C1QTNF9B	387911	0.023091852316159844	0
ANKRD20A19P	0	-0.013861172375750463	0
AL359736.1	0	0.003016261988619817	0
SPATA13	221178	-0.008029192513399508	0
AL445985.1	221178	-0.04403275004206986	0
IPO7P2	0	-0.032567366527400665	0
MIR2276	0	0.031434180113310006	0
C1QTNF9	338872	0.1316905826031496	0
NUS1P3	0	0.0012150257558198874	0
TPTE2P6	0	0.059893205834169905	0
PARP4	143	-0.029226224228699138	0
PSPC1P2	0	0.0	0
AL359538.1	0	-0.013177231055400362	0
ATP12A	479	-0.0019625693064897476	0
RPL26P34	0	0.0	0
ANKRD20A10P	0	0.0984797152937098	0
RNF17	56163	-0.06111554395416974	0
CENPJ	55835	-0.04901191131149929	0
TPTE2P1	0	0.05442484380212953	0
AL354798.1	0	0.0	0
SLC25A15P3	0	-0.031893728104000374	0
RPL34P27	0	0.06304000710526036	0
PABPC3	5042	0.015619878182439706	0
AMER2	219287	0.016316765614400097	0
LINC00463	101928922	0.061296209477569974	0
LINC01053	102723318	0.05743545505302006	0
LINC01076	0	-0.02532640478939996	0
RPL23AP69	0	0.031434180113310006	0
MTMR6	9107	0.011478835111329744	0
AL590787.1	0	-0.07901266264734019	0
NUP58	9818	-0.016065215482999662	0
ELOBP1	0	0.030387927398249914	0
ATP8A2	51761	0.013277050877430696	0
SHISA2	387914	0.04088482977218977	0
LINC00415	0	0.0271030245377597	0
ATP8A2P3	0	0.060473840073449914	0
PRUNEP1	0	0.0	0
RNF6	6049	-0.037507516422460085	0
AL138966.2	0	0.05488437407989011	0
AL138966.1	0	0.02740510138939012	0
THAP12P6	0	0.04468134241800037	0
CDK8	1024	0.009853760532401168	0
WASF3	10810	-0.014129586504800784	0
RPS3AP44	0	-0.05796197878163056	0
AL159978.1	0	-0.05147552178666981	0
GPR12	2835	-0.006721229680829666	0
AL160035.1	0	0.0	0
RPS20P32	0	0.05642102771033031	0
USP12	219333	-0.02865566642994999	0
USP12-AS2	0	-0.027476961372680186	0
LINC02340	0	0.013792332397320806	0
LINC00412	0	0.07009079817871999	0
RPL21	6144	-0.06466238376509992	0
RASL11A	387496	0.006580522715180059	0
LINC01079	0	-0.02532640478939996	0
RNY1P1	0	-0.02668151066572033	0
GTF3A	2971	-0.053368347760301305	0
MTIF3	219402	-0.034192429580649275	0
LNX2	222484	-0.03882791490502058	0
POLR1D	51082	-0.007274326355199534	0
AL136439.1	0	0.0	0
GSX1	219409	-0.0874944797638797	0
PLUT	0	-0.05705852857419025	0
PDX1	3651	0.0036895215315499996	0
ATP5F1EP2	0	0.01276781668482041	0
LINC00543	0	0.06182210751157058	0
CDX2	1045	0.0	0
FLT3	2322	-0.03049323383737068	0
CHCHD2P8	0	-0.02532640478939996	0
PAN3-AS1	0	-0.00881361955249993	0
PAN3	255967	0.012119353898899732	0
EEF1A1P3	0	0.060417557484540474	0
RNU6-82P	0	0.031634778526449914	0
FLT1	2321	-0.05659730110906036	0
AL139005.1	0	0.0	0
EIF4A1P7	0	-0.09030086370104051	0
POMP	51371	-0.02979058391679068	0
SLC46A3	283537	0.009939958742539723	0
RNU6-53P	0	0.0	0
CYP51A1P2	0	-0.04608882154149008	0
MTUS2	23281	-0.053881901909900165	0
MTUS2-AS2	0	0.02740510138939012	0
GAPDHP69	0	0.022064195630269623	0
MTUS2-AS1	0	-0.061582381220990356	0
SLC7A1	6541	-0.05544411429699991	0
UBL3	5412	-0.02279611078306054	0
LINC00297	100874059	0.0	0
AL354674.1	0	0.0	0
LINC00365	100874146	0.007796469865120059	0
LINC00384	0	0.021955552081149854	0
AL157770.1	0	-0.08975867697644002	0
KATNAL1	84056	-0.026248965921309875	0
PRDX2P1	0	0.026686814446960305	0
LINC00426	100188949	-0.031893728104000374	0
AL356750.1	0	0.05921068321314049	0
AL161893.1	0	-0.02668151066572033	0
LINC01058	0	0.0815248340449406	0
UBE2L5	171222	-0.03438571103164012	0
HMGB1	3146	-0.024547619612599547	0
AL353648.1	0	-0.03133112046613018	0
RBM22P2	0	-0.022041719709150698	0
MFAP1P1	0	-0.03134642992374026	0
PTPN2P2	0	-0.04461948104029023	0
USPL1	10208	0.061454957737529625	0
ALOX5AP	0	-0.061676313002229755	0
LINC00398	100874158	-0.0015058007057504597	0
TEX26-AS1	100507064	-0.059360347952170045	0
LINC00545	440132	0.030387927398249914	0
MEDAG	84935	-0.061750873236760206	0
TEX26	122046	-0.020016449552439752	0
HSPH1	10808	0.02635289936860019	0
B3GLCT	145173	0.04657248019463012	0
ANKRD26P4	0	-0.09126495807251978	0
AL161616.2	0	0.0	0
FRY	10129	0.5436676641469003	1
FRY-AS1	0	0.10814535564856964	0
ZAR1L	646799	-0.009963286629670165	0
BRCA2	675	-0.029198481950858834	0
IFIT1P1	0	0.037271564004580426	0
N4BP2L1	90634	0.11559091760304074	0
N4BP2L2	10443	0.01720535280320057	0
N4BP2L2-IT2	116828	-0.013997573647429817	0
PDS5B	23047	0.004460895828501066	0
AL138820.1	0	0.09156029786607967	0
KL	9365	0.023162859019959292	0
STARD13	90627	0.015487991615261265	0
STARD13-AS	0	-0.02532640478939996	0
LINC02344	0	0.0	0
AL138999.1	0	-0.04296932942525	0
AL139383.1	0	0.0007235907236697869	0
AL161719.1	0	-0.02532640478939996	0
RFC3	5983	0.009365382330370764	0
AL161891.1	0	-0.02116362721119014	0
AL160394.1	0	-0.020709438674379577	0
LINC02343	0	-0.031893728104000374	0
LINC00457	100874179	0.0271030245377597	0
AL138690.1	0	0.13074816920126064	0
NBEA	26960	-0.028944577320000775	0
SCAND3P1	0	-0.004024108394800052	0
PHBP13	0	0.03236115277073992	0
MAB21L1	4081	0.029192627098479917	0
DCLK1	9201	0.014323118910398946	0
SOHLH2	54937	-0.009389111610079937	0
CCDC169	728591	0.04769192671066946	0
SPART	23111	-0.025303333418701612	0
SPART-AS1	0	0.001669434896419908	0
CCNA1	8900	0.03477972184936018	0
SERTM1	400120	0.006534987031769468	0
NDE1P2	0	-0.02668151066572033	0
RFXAP	5994	-0.015838479202200162	0
SMAD9	4093	-0.06166111449149092	0
SMAD9-IT1	0	0.003569148884330353	0
LAMTOR3P1	0	0.021684917570260254	0
EIF4A1P5	0	0.013368837572659942	0
ALG5	29880	-0.07783731597379884	0
EXOSC8	11340	-0.03470762047546927	0
SUPT20H	55578	0.013324823498798821	0
CSNK1A1L	122011	-0.11476824570543975	0
AL356274.1	0	0.015059740605580352	0
AL356274.2	0	0.02110770741481982	0
POSTN	10631	0.07554781559709944	0
TRPC4	7223	0.06611233008279882	0
LINC02334	0	0.20649597237120965	0
HSPD1P9	0	0.00042151387203936963	0
LINC00571	100874188	-0.005733014136899861	0
UFM1	51569	-0.004637532561799773	0
LINC00437	0	-0.0025277755707699967	0
PRDX3P3	0	0.031411977557749715	0
FREM2	341640	0.017711117680349275	0
STOML3	161003	-0.031893728104000374	0
PROSER1	80209	-0.0035873372181995933	0
NHLRC3	387921	0.0010796980604599327	0
AL354809.1	0	0.14853711884887044	0
NXT1P1	0	0.06284615767105972	0
LHFPL6	10186	0.06598135543340078	0
COG6	57511	-0.010162781414100763	0
LINC00598	400123	0.08070053902475927	0
FOXO1	2308	0.04605380263125003	0
MIR320D1	0	0.02714615181183966	0
MRPS31	10240	-0.017393229670389587	0
SLC25A15	10166	0.0025646716036114015	0
TPTE2P5	0	0.17848620075846977	0
CYCSP34	0	0.02630760169954005	0
SUGT1P3	283507	0.05236872622760025	0
ELF1	1997	-0.003529759937279664	0
RGS17P1	0	0.030387927398249914	0
WBP4	11193	-0.07681436970488953	0
KBTBD6	89890	0.006066449252410067	0
AL354696.2	101929140	0.027683483655370544	0
CALM2P3	0	-0.07260010293371	0
KBTBD7	84078	0.011947123513710523	0
MORF4L1P4	0	0.031214492366379964	0
MTRF1	9617	-0.011600043969540508	0
AL354696.1	0	-0.08094640197086989	0
RAC1P3	0	-0.03142920978419017	0
NAA16	79612	0.0217546236857995	0
TUBBP2	0	-0.06719198716078978	0
OR7E36P	0	0.0	0
RGCC	0	-0.0029483802932999126	0
VWA8	23078	0.04029265684479988	0
MIR5006	100847026	-0.0344968197846498	0
KARSP1	0	0.031411977557749715	0
VWA8-AS1	100507240	0.011163082193239582	0
RPS28P8	0	0.0	0
DGKH	160851	0.07201609086229155	0
AL157932.1	0	0.0687705897352906	0
MAPK6P3	0	-0.015596727078250439	0
FHP1	0	0.022367783877899505	0
AKAP11	11215	0.04294741683070136	0
LINC02341	0	0.09005377386908009	0
TNFSF11	8600	0.0	0
FAM216B	144809	-0.031893728104000374	0
EPSTI1	94240	0.04712708631510054	0
DNAJC15	29103	0.0446660668212111	0
LINC00400	0	0.02740510138939012	0
AL138709.1	0	-0.030345192536089804	0
ENOX1	55068	-0.011138124048160947	0
AL162713.1	0	-0.14396490122608974	0
CCDC122	0	-0.04997793197366995	0
AL512506.1	0	-0.0419108535002799	0
LACC1	144811	-0.04050037460423983	0
AL512506.3	0	-0.00021471741781020626	0
AL512506.2	0	-0.030345192536089804	0
LINC00284	121838	0.0271030245377597	0
DGKZP1	0	-0.003128805639709853	0
LINC00390	0	0.051449642381789396	0
SMIM2-AS1	0	0.044932790545179735	0
AL589745.1	0	0.0271030245377597	0
AL138960.1	0	-0.007580712026779679	0
SERP2	387923	0.007533172617399941	0
TUSC8	400128	0.05447630055476971	0
TSC22D1	8848	0.007306323759200595	0
AL139184.1	0	0.031411977557749715	0
TSC22D1-AS1	641467	0.041256818186390376	0
SMARCE1P5	0	0.08881638293509031	0
LINC00407	0	-0.051200989448439316	0
NUFIP1	0	0.03930415442493995	0
AL359706.1	0	-0.007331008750690593	0
GPALPP1	55425	0.04039501613915064	0
RN7SL49P	0	0.0006113089463593013	0
GTF2F2	2963	-0.02237841739692037	0
RN7SKP4	0	0.031634778526449914	0
AL138693.1	0	0.0	0
KCTD4	386618	0.09356473848890978	0
AL138963.2	0	0.031411977557749715	0
TPT1	7178	-0.012922906204400064	0
SNORA31	677814	-0.043551956020699834	0
AL138963.3	0	0.05669525556749022	0
TPT1-AS1	0	-0.022801914114880972	0
AL138963.1	0	0.10765411312557926	0
RCN1P2	0	-0.046756297992098794	0
SLC25A30	253512	-0.0016786729664293176	0
SLC25A30-AS1	0	0.08574256761099974	0
COG3	0	0.07376015071404929	0
ERICH6B	220081	-0.00837370120389025	0
RNA5SP27	0	-0.030419752770630026	0
TIMM9P3	0	0.031411977557749715	0
COX4I1P2	0	0.0	0
LINC01055	0	0.0	0
AKR1B1P4	0	-0.030419752770630026	0
SPERT	220082	0.03183349142978997	0
SIAH3	283514	-0.12027377699548047	0
ZC3H13	23091	-0.021213736348400403	0
CPB2-AS1	100509894	0.012725793737129898	0
LCP1	3936	-0.08820792871422967	0
LRRC63	220416	-0.07880836300037064	0
RN7SKP5	0	0.02694555339869975	0
FAM206BP	0	-0.02668151066572033	0
RUBCNL	80183	-0.10752670199778969	0
RNU2-6P	0	0.0	0
LINC01198	0	0.0583303233208996	0
AL138686.2	112268117	0.028801208903139752	0
COX17P1	0	0.10311477461631036	0
LRCH1	23143	-0.04741229002453906	0
AL359880.1	0	0.06537167374265973	0
ESD	2098	-0.045021986737500796	0
HTR2A	3356	-0.12936934858049032	0
SUCLA2	8803	0.0045999235152294204	0
NAP1L4P3	0	0.0018122640777598065	0
RPL27AP8	0	-0.02668151066572033	0
AL138962.1	0	-0.05899094177212039	0
LINC00562	0	0.04064459056634995	0
SUCLA2-AS1	0	-0.05873493852962053	0
NUDT15	55270	0.044967653699950816	0
AL158196.1	0	-0.0947060691397601	0
MED4	29079	-0.00595370597523015	0
MED4-AS1	100873965	0.0948385057396699	0
ITM2B	9445	0.049940796543200605	0
RB1-DT	0	-0.04847782905475029	0
RB1	5925	0.0038573908712997707	0
PPP1R26P1	0	0.0	0
PCNPP5	0	-0.07337300109298006	0
AL392048.1	0	0.0	0
LPAR6	10161	-0.0029026087332102435	0
RF00017	0	-0.09209606577285978	0
RCBTB2	1102	0.013116516175999848	0
AL157813.1	0	0.09196665991725972	0
LINC00462	100129597	-0.14832401339952028	0
CYSLTR2	57105	0.0010889875772202018	0
PSME2P2	0	-0.023545640456640093	0
AL161421.1	0	-0.027357640909650094	0
FNDC3A	22862	0.004926339040800087	0
RNU6-60P	0	-0.031893728104000374	0
RAD17P2	0	0.02740510138939012	0
COX7CP1	0	0.15392905852479988	0
OGFOD1P1	0	0.036346899534779986	0
MLNR	2862	-0.03133112046613018	0
CDADC1	81602	-0.028203024310309743	0
CAB39L	81617	-0.0222790692115602	0
SETDB2	83852	-0.0138024272053201	0
SNRPGP14	0	0.003929865282719547	0
PHF11	51131	0.01488458114264013	0
RCBTB1	55213	0.02242937598279937	0
ARL11	115761	0.00010305964717982619	0
EBPL	84650	0.019110264615440187	0
KPNA3	3839	0.025285639672899762	0
AL136301.1	0	-0.08053172315845014	0
CTAGE10P	0	0.01544957292648963	0
RNY4P9	0	0.0	0
SPRYD7	57213	0.038772478232189656	0
DLEU2	8847	0.011524099398119603	0
TRIM13	10206	0.015121979951301157	0
MIR3613	100500908	0.047322145403910554	0
KCNRG	283518	-0.015652485416089768	0
MIR15A	406948	0.0	0
RF02108	0	0.0271030245377597	0
RF02109	0	0.0351014990893006	0
RF02110	0	0.0	0
DLEU1	10301	0.007089142228349665	0
RPL18P10	0	-0.19262554535569976	0
AL137060.1	0	-0.041947610225109955	0
ST13P4	0	-0.06467006145389931	0
RPL34P26	0	-0.030345192536089804	0
AL158195.1	0	-0.03191096033044083	0
DLEU7	220107	-0.006770806318950662	0
RNASEH2B-AS1	0	0.08896621457340004	0
RNASEH2B	79621	0.019735938846020318	0
GUCY1B2	2974	-0.1603487168223401	0
C13orf42	647166	0.031634778526449914	0
FAM124A	220108	0.06261626006939025	0
SERPINE3	647174	0.0582366319614005	0
MIR5693	0	-0.03746798883484015	0
INTS6	26512	0.08115079158199912	0
INTS6-AS1	0	-0.006869502774280001	0
RPS4XP16	0	0.05329209871842	0
RN7SL320P	0	-0.062036739526649676	0
WDFY2	115825	0.0733430151582013	0
ATP5PBP1	0	0.06304675608420052	0
AL162377.3	0	0.06171517547520011	0
DHRS12	79758	0.01670105566263924	0
AL162377.1	0	0.027203557741870554	0
TMEM272	283521	-0.009914838934159675	0
CCDC70	83446	0.0	0
CTAGE3P	0	0.1409194491435093	0
AL162377.2	0	0.02740510138939012	0
ATP7B	540	-0.01564570717911984	0
FABP5P2	0	0.06023041868732992	0
ALG11	440138	-0.01825295044861086	0
NEK5	341676	0.16452733403504016	0
AL139082.1	101929657	0.006176164212780222	0
NEK3	4752	-0.02930048316096112	0
MRPS31P5	100887750	0.07284620080512028	0
TPTE2P2	0	0.0271030245377597	0
LINC02333	0	0.0	0
THSD1	55901	0.06878897154445962	0
VPS36	51028	-0.0014723063630999178	0
AL359513.1	0	0.02469820335521966	0
CKAP2	26586	-0.06068604635879993	0
LINC00345	0	-0.048467716649519765	0
AL137058.1	0	0.08337697151381018	0
AL137058.3	0	0.0271030245377597	0
AL137058.2	0	0.036112343280430004	0
MRPS31P4	0	-0.06348420998606041	0
HNRNPA1L2	144983	-0.013310173790699764	0
AL139089.1	0	-0.008885645060029645	0
SUGT1	10910	0.0698780799651999	0
CNMD	11061	0.031727210228360114	0
PCDH8	5100	-0.029952472644200867	0
OLFM4	10562	-0.017188926351759726	0
PCDH8P1	0	-0.06866194628670019	0
AL450423.1	0	0.040990695133690025	0
RPL13AP25	0	0.2165554747334104	0
AL390964.1	0	0.031411977557749715	0
LINC02335	0	0.02740510138939012	0
PCDH17	0	0.007093476321330172	0
AL445288.1	0	-0.03277404163983011	0
LINC02338	101926897	0.031411977557749715	0
CTAGE16P	0	0.0	0
DIAPH3	81624	0.02286635665820036	0
DIAPH3-AS1	100874195	-0.03578763348698999	0
TARDBPP2	0	-0.10797619496096988	0
TDRD3	81550	-0.05061634280301952	0
EIF4A1P6	0	-0.061041926232650034	0
LINC00378	0	0.0	0
PCDH20	64881	0.031411977557749715	0
PPP1R2P10	0	0.004752669447589675	0
OR7E104P	0	-0.08604902533618031	0
LINC00355	144766	0.0	0
LGMNP1	0	-0.023363466351789874	0
HNRNPA3P5	0	0.07394504411993985	0
PCDH9	5101	0.10711147245949881	0
AL160254.1	0	0.0	0
RPSAP53	0	-0.022982124273350557	0
BCRP9	0	0.11737208091444007	0
NPM1P22	0	0.031434180113310006	0
OR7E111P	0	-0.03133112046613018	0
OR7E33P	0	-0.06223892064009995	0
ZDHHC20P4	0	-0.01828559663999041	0
SRSF1P1	0	0.0	0
KLHL1	57626	0.08900591680814962	0
PSMC1P13	0	0.0	0
ATXN8OS	0	-0.004311226411020108	0
DACH1	1602	-0.042534049509200145	0
H3F3BP1	0	-0.031003174006019485	0
RPL35AP31	0	-0.007028931899060176	0
RNU6-80P	0	-0.09493133929830933	0
MZT1	440145	-0.010229643519249265	0
BORA	79866	-0.02333844326822998	0
DIS3	22894	-0.012797676978399508	0
PIBF1	0	0.018092444395090723	0
PSMD10P3	0	0.07015373499427024	0
KLF5	688	0.051046770039389955	0
LINC00393	0	0.05611895085871055	0
KLF12	11278	0.060062381075900007	0
AL159972.1	0	0.02740510138939012	0
LINC00402	100507612	0.02740510138939012	0
LINC00381	100874151	0.08769994830976025	0
LINC00347	0	0.02642942775830015	0
CTAGE11P	0	0.026643476547069334	0
TBC1D4	9882	0.0033980661863992623	0
AL139230.1	0	0.031434180113310006	0
COMMD6	170622	0.0027340630326992965	0
UCHL3	7347	-0.11817891165742012	0
AL137782.1	0	-0.0065817949050996916	0
LMO7-AS1	0	-0.0014038264496800679	0
LMO7	4008	0.012216367468269596	0
AL137244.1	0	-0.11204520657163997	0
LMO7DN	0	-0.054902949464609385	0
LMO7DN-IT1	0	0.02576444151593993	0
